id_x,first_name,second_name,team,position,code,event,is_home,opposition_team,total_points,av_minutes,av_goals_scored,av_assists,av_clean_sheets,av_goals_conceded,av_yellow_cards,av_red_cards,av_saves,av_bonus,av_bps,av_influence,av_creativity,av_threat,av_ict_index,av_value,av_total_points,av(3)_minutes,av(3)_goals_scored,av(3)_assists,av(3)_clean_sheets,av(3)_goals_conceded,av(3)_yellow_cards,av(3)_red_cards,av(3)_saves,av(3)_bonus,av(3)_bps,av(3)_influence,av(3)_creativity,av(3)_threat,av(3)_ict_index,av(3)_value,av(3)_total_points
252,Alisson,Ramses Becker,LIV,GKP,116535,8.0,0,MCI,2.0,64.28571428571429,0.0,0.0,0.14285714285714285,0.8571428571428571,0.0,0.0,1.1428571428571428,0.2857142857142857,13.0,15.4,0.0,0.0,1.542857142857143,59.714285714285715,3.0,60.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,1.0,0.0,8.333333333333334,10.933333333333332,0.0,0.0,1.0999999999999999,59.333333333333336,1.3333333333333333
117,Timo,Werner,CHE,FWD,165153,8.0,1,SHU,7.0,87.0,0.42857142857142855,0.2857142857142857,0.42857142857142855,1.1428571428571428,0.0,0.0,0.0,0.5714285714285714,19.714285714285715,22.800000000000004,12.3,42.42857142857143,7.757142857142857,94.0,5.142857142857143,83.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.3333333333333333,34.0,41.599999999999994,14.833333333333336,43.333333333333336,9.966666666666667,93.0,8.333333333333334
77,Tariq,Lamptey,BHA,DEF,232792,8.0,1,BUR,6.0,77.14285714285714,0.14285714285714285,0.42857142857142855,0.0,1.7142857142857142,0.2857142857142857,0.0,0.0,0.2857142857142857,14.142857142857142,17.4,13.957142857142856,13.142857142857142,4.457142857142857,46.142857142857146,3.2857142857142856,86.0,0.3333333333333333,0.0,0.0,1.3333333333333333,0.3333333333333333,0.0,0.0,0.6666666666666666,11.666666666666666,21.733333333333334,17.299999999999994,16.333333333333332,5.533333333333334,47.0,4.0
183,Marcus,Bettinelli,FUL,GKP,122074,8.0,0,WHU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.42857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0
253,Fabio Henrique,Tavares,LIV,MID,116643,8.0,0,MCI,0.0,68.85714285714286,0.0,0.14285714285714285,0.14285714285714285,1.7142857142857142,0.14285714285714285,0.0,0.0,0.0,12.142857142857142,12.828571428571427,4.785714285714286,1.2857142857142858,1.9142857142857144,55.0,2.0,60.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,7.0,9.466666666666667,0.9333333333333323,2.3333333333333335,1.3000000000000007,55.0,1.0
240,Luke,Thomas,LEI,DEF,244619,8.0,1,WOL,1.0,12.857142857142858,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,1.7142857142857142,3.314285714285714,0.09999999999999999,1.5714285714285714,0.5,43.57142857142857,0.14285714285714285,30.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,4.0,7.733333333333333,0.2333333333333333,3.6666666666666665,1.1666666666666667,43.0,0.3333333333333333
398,Davinson,Sánchez,TOT,DEF,173904,8.0,0,WBA,0.0,51.42857142857143,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.285714285714286,7.857142857142857,0.3,12.285714285714286,2.042857142857143,54.42857142857143,0.5714285714285714,30.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.3333333333333335,4.999999999999999,0.0333333333333334,0.0,0.5000000000000003,54.0,-0.3333333333333333
118,Tammy,Abraham,CHE,FWD,173879,8.0,1,SHU,8.0,41.0,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.5714285714285714,0.0,0.0,0.0,0.0,8.428571428571429,9.62857142857143,4.014285714285714,21.714285714285715,3.5571428571428574,73.28571428571429,2.7142857142857144,32.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,7.0,8.466666666666667,4.2,13.0,2.600000000000001,72.66666666666667,2.3333333333333335
399,Ryan,Sessegnon,TOT,DEF,184349,8.0,0,WBA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.857142857142854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0
397,Harry,Winks,TOT,MID,157668,8.0,0,WBA,0.0,36.57142857142857,0.0,0.0,0.0,1.0,0.14285714285714285,0.0,0.0,0.0,5.142857142857143,5.0,2.914285714285714,0.0,0.7857142857142857,54.57142857142857,0.7142857142857143,5.666666666666667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.06666666666666643,0.0,0.033333333333333215,54.0,0.3333333333333333
541,Cengiz,Ünder,LEI,MID,228798,8.0,1,WOL,0.0,13.8,0.0,0.4,0.0,0.2,0.0,0.0,0.0,0.0,7.4,8.76,7.080000000000001,2.0,1.78,59.8,1.8,11.333333333333334,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,11.666666666666666,13.733333333333333,10.700000000000003,2.0,2.6333333333333333,59.666666666666664,2.6666666666666665
151,Jonas,Lössl,EVE,GKP,57513,8.0,1,MUN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.57142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0
382,Moussa,Djenepo,SOU,MID,431131,8.0,1,NEW,3.0,33.285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.7142857142857143,0.14285714285714285,0.0,0.0,0.0,5.285714285714286,5.057142857142857,1.0285714285714287,6.571428571428571,1.2428571428571427,55.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.401486830834377e-17,0.0,0.0,55.0,0.0
235,Harvey,Barnes,LEI,MID,201666,8.0,1,WOL,1.0,84.85714285714286,0.2857142857142857,0.14285714285714285,0.2857142857142857,1.2857142857142858,0.0,0.0,0.0,0.5714285714285714,12.571428571428571,19.22857142857143,8.242857142857144,37.142857142857146,6.457142857142857,70.28571428571429,4.714285714285714,78.0,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,11.333333333333334,16.466666666666665,1.8333333333333346,21.666666666666668,4.000000000000002,70.33333333333333,4.333333333333333
403,Giovani,Lo Celso,TOT,MID,200826,8.0,0,WBA,1.0,22.571428571428573,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,2.2857142857142856,3.6000000000000005,11.957142857142856,9.857142857142858,2.542857142857143,69.14285714285714,0.7142857142857143,12.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.6,12.466666666666667,8.666666666666666,2.466666666666667,69.0,0.6666666666666666
175,Tom,Cairney,FUL,MID,76357,8.0,0,WHU,2.0,77.14285714285714,0.14285714285714285,0.0,0.14285714285714285,1.4285714285714286,0.2857142857142857,0.0,0.0,0.2857142857142857,16.428571428571427,18.685714285714287,27.042857142857144,10.0,5.57142857142857,53.857142857142854,2.5714285714285716,90.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.6666666666666666,25.0,32.8,44.199999999999996,21.0,9.8,53.0,4.666666666666667
120,Mason,Mount,CHE,MID,184341,8.0,1,SHU,2.0,64.14285714285714,0.14285714285714285,0.2857142857142857,0.14285714285714285,1.1428571428571428,0.0,0.0,0.0,0.2857142857142857,15.571428571428571,18.142857142857142,22.25714285714286,22.714285714285715,6.314285714285714,69.14285714285714,3.5714285714285716,59.666666666666664,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,14.0,17.666666666666668,23.166666666666675,22.666666666666668,6.366666666666667,68.66666666666667,3.0
461,Romain,Saïss,WOL,DEF,107613,8.0,0,LEI,0.0,73.85714285714286,0.14285714285714285,0.0,0.5714285714285714,1.0,0.0,0.0,0.0,1.0,19.285714285714285,17.628571428571426,3.542857142857143,8.571428571428571,2.9999999999999996,51.142857142857146,5.428571428571429,52.333333333333336,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.6666666666666666,16.333333333333332,7.533333333333335,5.266666666666668,0.6666666666666666,1.366666666666666,52.0,4.666666666666667
171,Fabricio,Agosto Ramírez,FUL,GKP,40559,8.0,0,WHU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0
259,Trent,Alexander-Arnold,LIV,DEF,169187,8.0,0,MCI,2.0,89.71428571428571,0.0,0.14285714285714285,0.14285714285714285,2.142857142857143,0.14285714285714285,0.0,0.0,0.5714285714285714,19.714285714285715,17.8,30.999999999999996,10.714285714285714,5.942857142857143,74.85714285714286,2.7142857142857144,90.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,17.666666666666668,17.933333333333334,30.03333333333332,11.666666666666666,5.966666666666665,74.66666666666667,1.6666666666666667
190,Aboubakar,Kamara,FUL,MID,197030,8.0,0,WHU,0.0,30.571428571428573,0.0,0.0,0.0,1.1428571428571428,0.14285714285714285,0.14285714285714285,0.0,0.0,-0.5714285714285714,1.542857142857143,6.185714285714284,4.571428571428571,1.1428571428571428,49.57142857142857,0.2857142857142857,7.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,-2.0,2.9605947323337506e-16,0.4333333333333314,0.0,0.0,49.0,-0.6666666666666666
143,Max,Meyer,CRY,MID,141020,8.0,1,LEE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.333333333333336,0.0
248,Alex,Oxlade-Chamberlain,LIV,MID,81880,8.0,0,MCI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.28571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0
381,Michael,Obafemi,SOU,FWD,220598,8.0,1,NEW,0.0,1.8571428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.05714285714285715,0.014285714285714287,0.0,0.014285714285714287,48.857142857142854,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0
191,André-Frank,Zambo Anguissa,FUL,MID,203325,8.0,0,WHU,2.0,77.42857142857143,0.0,0.14285714285714285,0.14285714285714285,1.5714285714285714,0.14285714285714285,0.0,0.0,0.0,14.142857142857142,19.285714285714285,15.571428571428573,11.714285714285714,4.671428571428572,45.0,2.2857142857142856,81.66666666666667,0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,0.0,0.0,0.0,11.333333333333334,14.333333333333336,10.966666666666669,18.0,4.333333333333334,45.0,2.0
534,Ryan,Inniss,CRY,DEF,114536,8.0,1,LEE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0
380,Jake,Vokins,SOU,DEF,214470,8.0,1,NEW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0
247,Xherdan,Shaqiri,LIV,MID,68312,8.0,0,MCI,1.0,2.857142857142857,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,2.4285714285714284,2.8000000000000003,2.242857142857143,0.0,0.5,64.28571428571429,0.5714285714285714,6.666666666666667,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,5.666666666666667,6.533333333333334,5.233333333333333,0.0,1.1666666666666667,64.0,1.3333333333333333
234,Hamza,Choudhury,LEI,MID,197469,8.0,1,WOL,0.0,1.8571428571428572,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,1.1428571428571428,0.45714285714285713,0.2285714285714286,0.0,0.07142857142857142,49.142857142857146,0.2857142857142857,4.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.6666666666666667,0.9333333333333332,0.26666666666666666,0.0,0.13333333333333333,48.666666666666664,0.3333333333333333
13,Calum,Chambers,ARS,DEF,101184,8.0,1,AVL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0
155,Lucas,Digne,EVE,DEF,101188,8.0,1,MUN,1.0,74.42857142857143,0.0,0.42857142857142855,0.14285714285714285,1.2857142857142858,0.0,0.14285714285714285,0.0,1.0,18.0,20.91428571428571,23.714285714285715,4.285714285714286,4.9,61.142857142857146,3.5714285714285716,53.666666666666664,0.0,0.3333333333333333,0.0,1.3333333333333333,0.0,0.3333333333333333,0.0,1.0,10.333333333333334,14.066666666666668,10.866666666666665,0.6666666666666666,2.566666666666666,61.666666666666664,1.6666666666666667
401,Gedson,Carvalho Fernandes,TOT,MID,195774,8.0,0,WBA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.333333333333336,0.0
546,Nélson,Cabral Semedo,WOL,DEF,200402,8.0,0,LEI,2.0,83.8,0.0,0.0,0.6,0.8,0.0,0.0,0.0,0.4,21.2,16.64,13.16,6.8,3.6800000000000006,55.0,4.6,90.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,23.666666666666668,19.933333333333334,17.633333333333333,2.6666666666666665,4.033333333333335,55.0,5.333333333333333
180,Neeskens,Kebano,FUL,MID,92259,8.0,0,WHU,0.0,16.428571428571427,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,1.5714285714285714,0.19999999999999998,2.085714285714286,6.714285714285714,0.8428571428571429,48.857142857142854,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0
400,Steven,Bergwijn,TOT,MID,194252,8.0,0,WBA,0.0,21.714285714285715,0.0,0.0,0.14285714285714285,0.2857142857142857,0.0,0.0,0.0,0.0,1.7142857142857142,1.6285714285714286,4.942857142857143,3.142857142857143,0.9714285714285715,72.57142857142857,0.8571428571428571,23.666666666666668,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.4666666666666662,1.0,0.13333333333333375,71.33333333333333,1.0
236,Wilfred,Ndidi,LEI,MID,203341,8.0,1,WOL,0.0,25.714285714285715,0.0,0.0,0.14285714285714285,0.2857142857142857,0.0,0.0,0.0,0.0,4.142857142857143,6.828571428571428,0.21428571428571427,0.0,0.7000000000000001,49.285714285714285,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.850371707708594e-17,0.0,1.4802973661668753e-16,48.666666666666664,0.0
257,Harry,Wilson,LIV,MID,153682,8.0,0,MCI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0
523,Fraser,Forster,SOU,GKP,40383,8.0,1,NEW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0
561,Wesley,Fofana,LEI,DEF,444463,8.0,1,WOL,7.0,67.5,0.0,0.0,0.25,0.5,0.25,0.0,0.0,0.0,13.75,15.4,0.42500000000000004,0.5,1.625,50.0,2.25,90.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,18.333333333333332,20.533333333333335,0.5666666666666668,0.6666666666666666,2.1666666666666665,50.0,3.0
152,Seamus,Coleman,EVE,DEF,59949,8.0,1,MUN,1.0,51.0,0.0,0.14285714285714285,0.14285714285714285,0.7142857142857143,0.0,0.0,0.0,0.14285714285714285,11.571428571428571,13.257142857142858,4.328571428571428,3.4285714285714284,2.1142857142857143,50.0,2.142857142857143,10.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,1.733333333333336,0.09999999999999964,0.0,0.19999999999999973,50.0,0.3333333333333333
116,Andreas,Christensen,CHE,DEF,135363,8.0,1,SHU,0.0,45.0,0.0,0.0,0.0,1.2857142857142858,0.14285714285714285,0.14285714285714285,0.0,0.0,5.857142857142857,10.0,0.5857142857142856,2.857142857142857,1.3571428571428572,49.42857142857143,0.0,30.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,6.799999999999996,0.09999999999999994,6.0,1.2999999999999998,49.0,0.3333333333333333
144,Jairo,Riedewald,CRY,MID,173954,8.0,1,LEE,2.0,40.57142857142857,0.14285714285714285,0.0,0.14285714285714285,0.7142857142857143,0.0,0.0,0.0,0.14285714285714285,8.428571428571429,12.285714285714286,4.271428571428571,2.4285714285714284,1.9142857142857146,44.42857142857143,2.142857142857143,88.0,0.3333333333333333,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.3333333333333333,17.666666666666668,28.2,9.733333333333334,5.666666666666667,4.4,44.0,4.333333333333333
78,Aaron,Connolly,BHA,FWD,233425,8.0,1,BUR,1.0,40.57142857142857,0.14285714285714285,0.14285714285714285,0.14285714285714285,1.0,0.0,0.0,0.0,0.2857142857142857,6.571428571428571,8.028571428571428,4.9,9.857142857142858,2.2714285714285714,55.0,2.4285714285714284,4.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,4.333333333333333,5.733333333333334,3.433333333333333,0.6666666666666666,1.0,55.0,1.3333333333333333
188,Josh,Onomah,FUL,MID,168765,8.0,0,WHU,0.0,18.714285714285715,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.7142857142857142,1.0571428571428572,0.2857142857142857,0.3,49.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9605947323337506e-16,2.9605947323337506e-16,0.0,0.0,48.0,0.0
479,Mohammed,Salisu,SOU,DEF,450527,8.0,1,NEW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.333333333333336,0.0
24,Bukayo,Saka,ARS,MID,223340,8.0,1,AVL,0.0,59.714285714285715,0.14285714285714285,0.0,0.2857142857142857,0.42857142857142855,0.0,0.0,0.0,0.14285714285714285,9.857142857142858,11.971428571428572,8.728571428571428,26.285714285714285,4.7,53.57142857142857,2.5714285714285716,81.33333333333333,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,10.666666666666666,11.93333333333333,11.6,33.666666666666664,5.7,53.0,2.6666666666666665
181,Bobby,Decordova-Reid,FUL,FWD,96994,8.0,0,WHU,2.0,43.42857142857143,0.2857142857142857,0.0,0.14285714285714285,0.5714285714285714,0.2857142857142857,0.0,0.0,0.2857142857142857,10.571428571428571,10.62857142857143,2.485714285714286,14.428571428571429,2.7428571428571433,54.714285714285715,2.4285714285714284,33.333333333333336,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,9.666666666666666,10.933333333333332,0.9000000000000002,18.0,2.966666666666667,54.333333333333336,2.6666666666666665
22,Edward,Nketiah,ARS,FWD,205533,8.0,1,AVL,1.0,17.142857142857142,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.42857142857142855,6.714285714285714,6.228571428571429,0.6428571428571429,6.0,1.2571428571428573,58.285714285714285,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6666666666666665,1.4000000000000004,0.4333333333333333,0.0,0.16666666666666652,57.333333333333336,1.0
396,Pierre-Emile,Højbjerg,TOT,MID,132015,8.0,0,WBA,3.0,90.0,0.0,0.14285714285714285,0.14285714285714285,1.2857142857142858,0.14285714285714285,0.0,0.0,0.0,14.142857142857142,17.885714285714286,11.857142857142858,1.5714285714285714,3.1428571428571432,49.285714285714285,2.4285714285714284,90.0,0.0,0.0,0.3333333333333333,1.3333333333333333,0.0,0.0,0.0,0.0,11.666666666666666,16.066666666666663,7.099999999999998,0.6666666666666666,2.4000000000000004,49.0,2.3333333333333335
119,Christian,Pulisic,CHE,MID,176413,8.0,1,SHU,0.0,24.714285714285715,0.0,0.0,0.14285714285714285,0.2857142857142857,0.0,0.0,0.0,0.0,2.857142857142857,3.7714285714285714,2.0142857142857142,10.285714285714286,1.6142857142857143,83.42857142857143,0.8571428571428571,55.333333333333336,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,4.333333333333333,7.0,4.6,24.0,3.566666666666667,83.0,1.6666666666666667
249,Roberto,Firmino,LIV,FWD,92217,8.0,0,MCI,1.0,80.0,0.14285714285714285,0.2857142857142857,0.14285714285714285,1.8571428571428572,0.14285714285714285,0.0,0.0,0.42857142857142855,16.285714285714285,15.285714285714288,18.27142857142857,35.285714285714285,6.885714285714286,93.71428571428571,3.7142857142857144,76.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,1.0,17.0,14.06666666666667,12.899999999999997,32.333333333333336,5.933333333333333,93.0,4.333333333333333
189,Jean Michaël,Seri,FUL,MID,170271,8.0,0,WHU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0
462,Jonathan,Castro Otto,WOL,DEF,114128,8.0,0,LEI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.42857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0
405,Tanguy,Ndombele,TOT,MID,231372,8.0,0,WBA,3.0,50.42857142857143,0.14285714285714285,0.0,0.2857142857142857,0.5714285714285714,0.2857142857142857,0.0,0.0,0.0,9.285714285714286,10.457142857142857,7.085714285714286,10.428571428571429,2.8000000000000003,59.42857142857143,2.2857142857142856,71.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,9.0,6.9333333333333345,9.199999999999998,8.666666666666666,2.4666666666666663,59.0,2.3333333333333335
258,Takumi,Minamino,LIV,MID,157882,8.0,0,MCI,0.0,8.142857142857142,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,1.7142857142857142,1.0285714285714287,0.2285714285714286,4.285714285714286,0.5428571428571429,62.57142857142857,0.5714285714285714,2.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.10000000000000002,0.0,0.0,61.333333333333336,0.3333333333333333
153,Cenk,Tosun,EVE,FWD,66838,8.0,1,MUN,0.0,3.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.5714285714285714,0.31428571428571433,1.5,0.2857142857142857,0.21428571428571427,60.0,0.14285714285714285,7.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.3333333333333333,0.7333333333333334,3.5,0.6666666666666666,0.5,60.0,0.3333333333333333
114,Hakim,Ziyech,CHE,MID,124183,8.0,1,SHU,11.0,14.142857142857142,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.42857142857142855,6.857142857142857,7.714285714285714,4.628571428571428,1.5714285714285714,1.4000000000000001,79.28571428571429,2.2857142857142856,33.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,1.0,16.0,18.0,10.799999999999999,3.6666666666666665,3.266666666666667,79.0,5.333333333333333
145,Nathan,Ferguson,CRY,DEF,232423,8.0,1,LEE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0
128,Vicente,Guaita,CRY,GKP,40836,8.0,1,LEE,2.0,90.0,0.0,0.0,0.14285714285714285,1.5714285714285714,0.2857142857142857,0.0,2.857142857142857,0.42857142857142855,14.857142857142858,20.657142857142855,0.0,0.0,2.0714285714285716,50.0,2.7142857142857144,90.0,0.0,0.0,0.0,1.3333333333333333,0.6666666666666666,0.0,2.3333333333333335,0.0,11.666666666666666,16.8,0.0,0.0,1.7000000000000002,50.0,1.3333333333333333
122,Callum,Hudson-Odoi,CHE,MID,209046,8.0,1,SHU,0.0,22.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,6.714285714285714,7.085714285714286,10.057142857142859,7.571428571428571,2.4714285714285715,58.42857142857143,1.5714285714285714,5.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0000000000000009,3.633333333333333,1.3333333333333333,0.6000000000000002,58.0,0.3333333333333333
450,Pablo,Fornals,WHU,MID,217593,8.0,1,FUL,3.0,84.14285714285714,0.2857142857142857,0.42857142857142855,0.2857142857142857,1.2857142857142858,0.14285714285714285,0.0,0.0,0.7142857142857143,16.714285714285715,18.514285714285712,11.242857142857142,21.857142857142858,5.157142857142857,64.28571428571429,5.571428571428571,85.33333333333333,0.3333333333333333,0.0,0.0,2.0,0.0,0.0,0.0,1.0,14.333333333333334,15.199999999999998,5.866666666666663,30.333333333333332,5.133333333333332,64.0,4.666666666666667
39,Kortney,Hause,AVL,DEF,123354,8.0,0,ARS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0
